text,label_class,label_id,tokenized_text
上厕所拉尿很难拉，伴有疼痛感，下腹胀老想上厕所，吃了那个复方石韦胶囊都没有用，反而多喝水有点效果，请问有什么药可以吃吗,治疗方法,5,上 厕所 拉尿 很 难 拉 ， 伴有 疼痛 疼痛感 痛感 ， 下腹 腹胀 老想 上 厕所 ， 吃 复方 石 韦 胶囊 都 没有 有用 ， 反而 多喝水 喝水 有点 效果 ， 请问 药 吃
月经期间恶心呕吐,病因,1,月经 月经期 经期 期间 恶心 呕吐
病毒性脑炎，伴有抽搐，呼吸衰竭昏迷状态,临床表现(病症表现),3,病毒 病毒性 毒性 脑炎 ， 伴有 抽搐 ， 呼吸 呼吸衰竭 衰竭 昏迷 状态
为什么儿童也会得淋巴瘤,病因,1,儿童 会 淋巴 淋巴瘤
在吃消炎药。但是现在还是会有脓水流出。这算不算正常还是发炎？想知道洗澡有没有关系,其他,12,吃 消炎 消炎药 。 现在 会 脓水 水流 流出 。 算不算 不算 正常 发炎 ？ 想 知道 洗澡 有没有 没有 关系
头会不自觉的动，越紧张感觉动的更明显。,临床表现(病症表现),3,头 会 不自 自觉 动 ， 越 紧张 紧张感 感觉 动 更 明显 。
做心电图和动态心电图都是心律过缓，偶尔有时头晕点，还胸闷气短，还有胸口好像刺痛,其他,12,做 心电 心电图 电图 动态 心电 心电图 电图 都 心律 缓 ， 偶尔 有时 头晕 点 ， 还 胸闷 闷气 气短 ， 胸口 好像 刺痛
我有两小孩，都有过妊娠高血压，现在三十八岁了，能再怀孕吗,其他,12,两 小孩 ， 都 妊娠 高血压 血压 ， 现在 三十 三十八 三十八岁 十八 十八岁 八岁 ， 再 怀孕
请问霉菌阴道炎和宫颈糜烂有什么关系？,其他,12,请问 霉菌 阴道 阴道炎 宫颈 糜烂 关系 ？
血栓性疾病为何会导致心肌梗死、脑梗死这类疾病的发生？,相关病症,4,血栓 血栓性 性疾病 疾病 会 导致 心肌 心肌梗死 梗死 、 脑梗死 梗死 这类 疾病 发生 ？
脑出血40多天了右侧不能动还能站起吗,相关病症,4,脑出血 出血 40 多天 右侧 不能 能动 还 站起
乳房猪囊尾蚴病要做什么化验治疗吗,化验/体检方案,10,乳房 猪 囊尾蚴 尾蚴 病 做 化验 治疗
用桑姜注射液或其他注射液直肠给药时如何把握计量？,其他,12,桑 姜 注射 注射液 注射 注射液 直肠 药 时 把握 计量 ？
扩张型心肌病会遗传的吗？,传染性,7,扩张 扩张型 心肌 心肌病 会 遗传 ？
"我家孩子面部有红点，我是带孩子去年检查出血管瘤的8点0今年长到9点0了,内蒙古婴儿面部有红点是血管瘤可以治好不？",治愈率,8,我家 孩子 面部 红点 ， 带 孩子 去年 年检 检查 查出 出血 血管 血管瘤 管瘤 8 点 0 今年 年长 9 点 0 内蒙 内蒙古 蒙古 婴儿 面部 红点 血管 血管瘤 管瘤 治好 不 ？
经常腹泻该怎么办呢？,治疗方法,5,经常 腹泻 ？
你好，医生打了胰岛素可不可以喂小孩喝奶,其他,12,你好 ， 医生 胰岛 胰岛素 可不 可不可以 不可 小孩 喝 奶
心脏上怎么会长血管瘤,病因,1,心脏 上 会长 血管 血管瘤 管瘤
冒昧问一下解释一下SARS的胃肠道感染的意思是什么,定义,0,冒昧 问 一下 解释 解释一下 一下 SARS 胃肠 胃肠道 肠道 感染 意思
胸痛，白带多，最近还有轻微感冒。流鼻涕，月经不规律是怎么回事。,病因,1,胸痛 ， 白带 ， 最近 轻微 感冒 。 流鼻涕 鼻涕 ， 月经 不 规律 怎么回事 回事 。
上月1日来的姨妈这月9日还没来我怕是怀孕了,其他,12,上月 1 日来 姨妈 月 9 日 还 没来 怕 怀孕
怀孕19周，有过三次头晕眼花心悸气短，要晕倒，这是怎么回事？,病因,1,怀孕 19 周 ， 三次 头晕 头晕眼花 眼花 花心 心悸 气短 ， 晕倒 ， 怎么回事 回事 ？
左胸针扎的疼，有疼痛感,临床表现(病症表现),3,左 胸针 扎 疼 ， 疼痛 疼痛感 痛感
你好，得了甲状腺瘤，朋友推荐了黄栀花五海瘿瘤丸，请问，其是国药准字号药吗？,其他,12,你好 ， 甲状腺 腺瘤 ， 朋友 推荐 黄 栀 花 五 海 瘿瘤 丸 ， 请问 ， 国药 国药准字 准字号 字号 药 ？
血糖高的人可以吃吗，不会有什么副作用吧,其他,12,血糖 血糖高 人 吃 ， 不会 副作用 作用
我是一名心力衰竭的病人，平时总是会有心慌、气短、胸闷的情况，而且腿脚也有水肿的现象，请问心力衰竭的症状该怎么缓解？,治疗方法,5,一名 心力 心力衰竭 衰竭 病人 ， 平时 总是 会 有心 心慌 、 气短 、 胸闷 情况 ， 腿脚 水肿 现象 ， 请问 问心 心力 心力衰竭 衰竭 症状 缓解 ？
孕妇肚子胀是怎么回事,病因,1,孕妇 肚子 胀 怎么回事 回事
请问，艾地苯醌片和吡拉西坦片可以同时服用吗？,禁忌,9,请问 ， 艾地 苯醌 片 吡 拉西 坦 片 服用 ？
前几天发现大阴唇上方两侧长了一两个小肉揪，就是别人耳朵上长的那种，会是尖锐湿疣吗？,定义,0,前 几天 发现 大 阴唇 上方 两侧 长 一两 一两个 两个 小 肉 揪 ， 别人 耳朵 上 长 那种 ， 会 尖锐 尖锐湿疣 湿疣 ？
肚子好象有点涨一直哭,临床表现(病症表现),3,肚子 好象 有点 涨 直哭
慢阻肺的造成原因,病因,1,慢 阻 肺 造成 原因
通脉降糖胶囊具体的功能疗效如何呢？如果一直吃这个药的话有什么害处呢？,其他,12,通脉 降糖 胶囊 具体 功能 疗效 ？ 吃 药 害处 ？
痔疮出血用什么中药,治疗方法,5,痔疮 出血 中药
宝妈们给三岁大的宝宝吃鱼肝油，应该选择哪种比较好呢？求推荐好的产品，选择困难症,其他,12,宝 妈 三岁 大 宝宝 吃 鱼肝 鱼肝油 肝油 ， 应该 选择 哪种 比较 好 ？ 求 推荐 好 产品 ， 选择 困难 难症
冒昧问一下Ⅰ型免疫母细胞性淋巴腺病现象,临床表现(病症表现),3,冒昧 问 一下 型 免疫 母细胞 细胞 性 淋巴 淋巴腺 病 现象
尿频尿急什么什么引起的哦怎么治疗该吃些什么药会影响性功能吗,治疗方法,5,尿频 尿急 引起 治疗 吃 些 药 会 影响 性功能 功能
心肌梗死患者不能吃什么？,禁忌,9,心肌 心肌梗死 梗死 患者 不能 吃 ？
请问左边小阴唇痛到底是怎么回事？,病因,1,请问 左边 小阴唇 阴唇 痛 到底 怎么回事 回事 ？
有痔疮，去澡堂洗澡，会传染性病吗？,传染性,7,痔疮 ， 去 澡堂 洗澡 ， 会 传染 传染性 性病 ？
医生你好：为什么我老婆恶心的时候腹痛。,病因,1,医生 你好 老婆 恶心 腹痛 。
最近很怕热刘汗很严重特别是头部跟下雨一样不做事不会流汗做事就会紧张心慌然后汗如雨下而且头部流的汗不是咸的怎么回事？,病因,1,最近 很怕 怕热 刘 汗 很严 严重 特别 头部 下雨 不 做事 不会 流汗 做事 会 紧张 心慌 汗如雨下 如雨 下 头部 流 汗 不是 咸 怎么回事 回事 ？
问一下甲流需要做什么检查,化验/体检方案,10,问 一下 甲 流 需要 做 检查
带环后通常肚子会痛几天,其他,12,带环 后 通常 肚子 子会 痛 几天
便血后在医院做了全面的检查，现在医生要我做六次化疗，我担心毒性太大，可以不做吗？,其他,12,便血 后 医院 做 全面 检查 ， 现在 医生 做 六次 化疗 ， 担心 心毒 毒性 太大 ， 不 做 ？
冒昧问一下急性卡他性结膜炎如何体检？,化验/体检方案,10,冒昧 问 一下 急性 卡他性 结膜 结膜炎 膜炎 体检 ？
你好，我想咨询一下，湿热体质患者可以服用滋肾育胎丸吗？,禁忌,9,你好 ， 想 咨询 一下 ， 湿热 热体 体质 患者 服用 滋 肾 育 胎 丸 ？
有点尿频，，，，，，，，，，，，,临床表现(病症表现),3,有点 尿频 ，，，，，，，，，，，，
膈肌痉挛不吃药物会自己慢慢好吗？,治愈率,8,膈 肌 痉挛 不吃 吃药 药物 会 慢慢 好 ？
请问月经不调怎么治疗好呢？,治疗方法,5,请问 月经 月经不调 不调 治疗 好 ？
觉得葡萄糖是很营养的，那么葡萄糖是大脑注意力和思维能力的首要燃料的吗？,其他,12,觉得 葡萄 葡萄糖 很 营养 ， 葡萄 葡萄糖 大脑 注意 注意力 思维 思维能力 能力 首要 燃料 ？
请教一下白血病多大概率能治好？,治愈率,8,请教 一下 白血 白血病 大概 概率 治好 ？
您好子宫纵隔会传给孩子吗,传染性,7,您好 子宫 纵隔 会 传给 孩子
包皮炎类型有哪些？,相关病症,4,包皮 包皮炎 皮炎 类型 ？
为什么想到伴侣就烦燥不安和心悸,定义,0,想到 伴侣 烦燥 不安 安和 心悸
额外肾有什么一起发生,相关病症,4,额外 外肾 一起 发生
请问高血压是经过化验才知道的还是？,临床表现(病症表现),3,请问 高血压 血压 化验 才 知道 ？
得了间质性肺炎最多能活多久,其他,12,间质 间质性 性肺炎 肺炎 最多 活多久 多久
怎么做绕开阴茎前阴囊,预防,2,做 绕开 阴茎 前 阴囊
结肠血管畸形治好得多少年,治疗时间,11,结肠 血管 畸形 治好 好得多 少年
儿子患了直肠脱垂，没有血，内服外敷五倍子没效，越来越严重，5厘米伴血，肛门有水外漏，如何治疗？,治疗方法,5,儿子 患 直肠 脱垂 ， 没有 血 ， 内服 外敷 五倍 五倍子 没效 ， 越来 越来越 严重 ， 5 厘米 伴 血 ， 肛门 水 外漏 ， 如何治 治疗 ？
运动性哮喘能治得好吗?,治愈率,8,运动 运动性 哮喘 治 好 ?
痔疮手术后还可以再做痔疮手术吗,治疗方法,5,痔疮 手术 术后 还 再 做 痔疮 手术
第一次怀孕是人流还是药流好？,其他,12,第一 第一次 一次 怀孕 人流 药 流好 ？
您看一下这个轻微脑震荡该怎么治疗，可以治好不,其他,12,看 一下 轻微 脑震荡 震荡 治疗 ， 治好 不
妄想症很严重毫无根据地坚信别人在迫害他医生说这个比较典型的...,其他,12,妄想 妄想症 很严 严重 毫无 毫无根据 无根 根据地 坚信 别人 迫害 医生 说 比较 典型 . . .
什么是慢阻肺?,定义,0,慢 阻 肺 ?
就是在今天6月二号拉屎擦屁股的时候有血，我也不知道怎么了2010年六月二号我想知道是怎么了，是得病了还是热气引起的,临床表现(病症表现),3,今天 6 月 二号 拉屎 擦屁股 屁股 血 ， 不知 知道 2010 年 六月 二号 想 知道 ， 得病 热气 引起
就是有时候深呼吸，尤其是喝了凉点的水以后，就感觉胸口闷可以吃稳心颗粒吗？,治疗方法,5,有时 有时候 深呼 深呼吸 呼吸 ， 尤其 喝 凉 点 水 以后 ， 感觉 胸口 闷 吃 稳心 颗粒 ？
我想问一下，我膝盖关节疼痛，能用万特力吗？,治疗方法,5,想 问 一下 ， 膝盖 关节 疼痛 ， 能用 万特 特力 ？
怎么改掉强迫症,治疗方法,5,改掉 强迫 强迫症
问一下脑血吸虫病有传染性吗,传染性,7,问 一下 脑 血吸虫 血吸虫病 吸虫 吸虫病 传染 传染性
38周了，昨天去医院检查，双顶径9.1，股骨6.8，是不是娃儿头大了，我很是担心，请朋友们帮我回答哈,其他,12,38 周 ， 昨天 去 医院 检查 ， 双顶 径 9 . 1 ， 股骨 6 . 8 ， 是不是 不是 娃儿 头 大 ， 很 担心 ， 请 朋友 帮 回答
病毒性心肌炎的小儿生活上要注意什么？,禁忌,9,病毒 病毒性 毒性 心肌 心肌炎 小儿 生活 上 注意 ？
孩子口腔上检查见大小约5.8*1.6的混合回声团，团快内可见多个0.3-0.4的强回声，余为低中回声，距体表约0.6，团快内雪流信号教丰富，是不是血管瘤，如果是血管瘤的话，内蒙古婴儿口腔有血管瘤能治不？,治愈率,8,孩子 子口 口腔 上 检查 见 大小 约 5 . 8 1 . 6 混合 回声 团 ， 团 快 内 多个 0 . 3 0 . 4 强 回声 ， 余 低 中 回声 ， 距 体表 约 0 . 6 ， 团 快 内 雪 流 信号 教 丰富 ， 是不是 不是 血管 血管瘤 管瘤 ， 血管 血管瘤 管瘤 ， 内蒙 内蒙古 蒙古 婴儿 口腔 血管 血管瘤 管瘤 治 不 ？
打扰问一下肾上腺肿瘤要治多久,治疗时间,11,打扰 问 一下 肾上腺 肿瘤 治 多久
右肺部有阴影，去了才知道,临床表现(病症表现),3,右肺 肺部 阴影 ， 去 才 知道
阜阳治疗癫痫专科医院？？我邻居家小孩突然就倒在地上了，吓我一跳，这是癫痫么，癫痫的早期症状都有哪些啊？治疗的费用是多少？,其他,12,阜阳 治疗 癫痫 专科 专科医院 医院 ？？ 邻居 邻居家 居家 家小 小孩 突然 倒 地上 ， 跳 ， 癫痫 ， 癫痫 早期 症状 都 ？ 治疗 费用 ？
之前吃的左氧还有克拉霉素吃的过程中好转了过段时间又犯了医生又给开的头孢克亏左氧,其他,12,之前 吃 左 氧 克拉 霉素 吃 过程 中 好转 过段时间 段时间 时间 犯 医生 开 头孢 克 亏 左 氧
月经肚子疼怎么办啊？,其他,12,月经 肚子 肚子疼 ？
什么是心悸有什么症状,定义,0,心悸 症状
我想请问一下，一年以上尿频日間晚上都想尿尿，不知道为什么？,临床表现(病症表现),3,想 请问 一下 ， 一年 以上 尿频 日 間 晚上 都 想 尿 尿 ， 不知 知道 ？
我一到了夏季就开始咳嗽，以前还会咳出血，这是为什么,病因,1,夏季 咳嗽 ， 以前 还 会 出血 ，
儿童常遗尿，家长应该怎么办？,治疗方法,5,儿童 常 遗尿 ， 家长 应该 ？
阴茎短小怎么办，有治疗的方法吗？,治疗方法,5,阴茎 短小 ， 有治 治疗 方法 ？
左手臂发麻疼痛什么原因,临床表现(病症表现),3,左手 手臂 发麻 疼痛 原因
请问是不是得了痔疮出现的症状和直肠癌症状一样就肯定是直肠癌了？,病因,1,请问 是不是 不是 痔疮 出现 症状 直肠 直肠癌 肠癌 癌症 症状 肯定 直肠 直肠癌 肠癌 ？
下坠感，腹泻交替，腹痛，用过理气舒肠方的中药还不错，没坚持，有什么其他方法治疗？,治疗方法,5,下坠 感 ， 腹泻 交替 ， 腹痛 ， 理气 舒 肠 方 中药 还 不错 ， 没 坚持 ， 方法 法治 治疗 ？
您好，我想请问一下，尿道感染应该用什么药啊??谢谢！,治疗方法,5,您好 ， 想 请问 一下 ， 尿道 尿道感染 感染 应该 药 ?? 谢谢 ！
变异性哮喘可以治愈吗,治愈率,8,变异 变异性 异性 哮喘 治愈
得水痘有肠胃炎怎么办,治疗方法,5,水痘 肠胃 肠胃炎 胃炎
孕晚期每天都睡不着觉，失眠好严重的，怎么办好呢？有缓解的办法吗？,治疗方法,5,孕晚期 晚期 每天 天都 睡不着 不着 觉 ， 失眠 好 严重 ， 办好 ？ 缓解 办法 ？
慢阻肺确诊要怎么检查？,化验/体检方案,10,慢 阻 肺 确诊 检查 ？
直肠腺癌中分化，淋巴结没转移。有中药可以辅助治疗吗？,治疗方法,5,直肠 腺癌 中分 分化 ， 淋巴 淋巴结 巴结 没 转移 。 中药 辅助 治疗 ？
你好！更年期妇女可以服用知柏地黄丸吗？知柏地黄丸副作用大吗？,其他,12,你好 ！ 更年期 年期 妇女 服用 知 柏 地黄 地黄丸 ？ 知 柏 地黄 地黄丸 副作用 作用 大 ？
三度心衰的患者服用芪苈强心胶囊，一次的服用量是多少？要注意什么呢？,其他,12,三度 心衰 患者 服用 芪 苈 强心 胶囊 ， 一次 服用 服用量 用量 ？ 注意 ？
宝宝不吃饭啊？？？？,治疗方法,5,宝宝 不吃 吃饭 ？？？？
左手割腕，血止住了，手可以活动，还用去医院吗,临床表现(病症表现),3,左手 割腕 ， 血 止住 ， 手 活动 ， 还用 用去 医院
脑膜瘤术后复查第三年需做核磁共振吗？另外核磁共振当天可以取到结果吗？谢谢,其他,12,脑膜 脑膜瘤 术后 复查 第三 第三年 三年 需 做 核磁 核磁共振 磁共振 共振 ？ 核磁 核磁共振 磁共振 共振 当天 取到 ？ 谢谢
临界高血压该怎样调理？,治疗方法,5,临界 高血压 血压 调理 ？
风湿性心脏病会遗传给外孙吗,传染性,7,风湿 风湿性 心脏 心脏病 会 遗传 传给 外孙
颅脑火器性损伤易发人群有哪些,其他,12,颅脑 火器 性 损伤 易发 发人 人群
